id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos
83484625,25/07/16,Segunda,06:25:00,RN,101,"159,5",CANGUARETAMA,Outras,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Urbano,1,0,1,0,0,0,1,1
83484638,25/07/16,Segunda,16:30:00,RN,101,"109,8",PARNAMIRIM,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,1,0,0,1,0,0,1,1
83484647,25/07/16,Segunda,17:20:00,RN,101,85,NATAL,Velocidade incompatível,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,1,0,1,2
83484648,16/07/16,Sábado,04:40:00,RN,304,"35,5",MOSSORO,Defeito na via,Capotamento,Sem Vítimas,Amanhecer,Decrescente,Ceu Claro,Dupla,Cruzamento,Urbano,1,0,0,0,1,0,0,1
83484660,25/07/16,Segunda,15:00:00,RN,427,43,ACARI,Defeito na via,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Rural,2,0,1,0,1,0,1,1
83484676,25/07/16,Segunda,20:00:00,RN,101,98,NATAL,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Múltipla,Curva,Urbano,3,0,1,0,1,1,1,2
83484727,22/05/16,Domingo,02:00:00,RN,304,300,MACAIBA,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Decrescente,Ignorada,Dupla,Reta,Urbano,1,0,0,1,0,0,1,1
83484853,26/07/16,Terça,13:30:00,RN,427,115,TIMBAUBA DOS BATISTAS,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Rural,3,0,1,0,2,0,1,2
83484895,26/07/16,Terça,14:20:00,RN,226,"84,8",TANGARA,Desobediência à sinalização,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Urbano,2,0,0,1,1,0,1,2
83484925,26/07/16,Terça,17:45:00,RN,101,"113,3",SAO JOSE DE MIPIBU,Falta de atenção,Colisão com bicicleta,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Cruzamento,Rural,2,0,0,1,0,1,1,2
83484938,26/07/16,Terça,15:19:00,RN,101,"84,6",NATAL,Outras,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Rural,3,0,0,0,3,0,0,3
83485028,16/07/16,Sábado,06:30:00,RN,101,85,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão Transversal,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Dupla,Curva,Urbano,2,0,0,0,2,0,0,2
83485029,23/07/16,Sábado,18:40:00,RN,304,220,CAICARA DO RIO DO VENTO,Ingestão de álcool,Colisão Transversal,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Urbano,2,0,1,0,1,0,1,2
83485041,26/07/16,Terça,05:15:00,RN,110,55,MOSSORO,Outras,Colisão traseira,Com Vítimas Fatais,Amanhecer,Crescente,Ceu Claro,Simples,Reta,Rural,2,1,0,0,0,1,0,2
83485086,19/07/16,Terça,18:00:00,RN,101,"85,6",SAO GONCALO DO AMARANTE,Falta de atenção,Colisão traseira,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,0,2,0,0,2
83485148,27/07/16,Quarta,17:00:00,RN,101,84,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Reta,Rural,2,0,0,0,2,0,0,2
83485193,27/07/16,Quarta,19:50:00,RN,101,107,PARNAMIRIM,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Cruzamento,Urbano,3,0,1,0,2,0,1,2
83485198,27/07/16,Quarta,20:10:00,RN,304,"302,2",MACAIBA,Ingestão de álcool,Colisão Transversal,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,0,2,0,0,2
83485221,27/07/16,Quarta,17:35:00,RN,101,"138,7",ARES,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Anoitecer,Decrescente,Vento,Dupla,Reta,Rural,2,0,1,0,1,0,1,2
83485434,25/07/16,Segunda,00:45:00,RN,304,307,PARNAMIRIM,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,1,0,1,2
83485471,28/07/16,Quinta,18:15:00,RN,304,"301,3",MACAIBA,Outras,Colisão Transversal,Com Vítimas Feridas,Plena noite,Decrescente,Nublado,Dupla,Reta,Urbano,2,0,0,1,0,1,1,2
83485495,28/07/16,Quinta,22:25:00,RN,304,112,ASSU,Ingestão de álcool,Colisão frontal,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,4,0,1,1,2,0,2,2
83485577,29/07/16,Sexta,07:40:00,RN,226,2,NATAL,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Urbano,2,0,1,0,1,0,1,2
83485578,25/07/16,Segunda,08:00:00,RN,101,95,NATAL,Defeito mecânico em veículo,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Múltipla,Reta,Urbano,2,0,2,0,0,0,2,1
83485671,29/07/16,Sexta,17:15:00,RN,101,"85,1",NATAL,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,1,0,1,2
83485691,29/07/16,Sexta,19:20:00,RN,101,113,SAO JOSE DE MIPIBU,Outras,Incêndio,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Rural,1,0,0,0,1,0,0,1
83485705,29/07/16,Sexta,13:30:00,RN,304,298,MACAIBA,Outras,Incêndio,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Rural,1,0,0,1,0,0,1,1
83485767,30/07/16,Sábado,01:00:00,RN,101,"135,4",ARES,Outras,Capotamento,Sem Vítimas,Plena noite,Crescente,Chuva,Dupla,Curva,Rural,1,0,0,0,1,0,0,1
83485783,29/07/16,Sexta,19:00:00,RN,101,126,SAO JOSE DE MIPIBU,Ingestão de álcool,Colisão com bicicleta,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Rural,2,0,1,0,0,1,1,2
83485852,30/07/16,Sábado,08:30:00,RN,226,"175,2",CURRAIS NOVOS,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Urbano,2,0,0,1,1,0,1,2
83485924,30/07/16,Sábado,17:15:00,RN,101,"107,6",PARNAMIRIM,Outras,Colisão Transversal,Com Vítimas Feridas,Anoitecer,Crescente,Ceu Claro,Dupla,Cruzamento,Urbano,2,0,1,0,1,0,1,2
83485956,30/07/16,Sábado,17:50:00,RN,304,71,MOSSORO,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Rural,2,0,1,0,1,0,1,2
83485969,30/07/16,Sábado,16:00:00,RN,304,"272,2",MACAIBA,Outras,Saída de Pista,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Rural,3,0,1,0,2,0,1,2
83486056,31/07/16,Domingo,04:15:00,RN,110,46,MOSSORO,Ingestão de álcool,Colisão com objeto fixo,Com Vítimas Fatais,Amanhecer,Decrescente,Ceu Claro,Dupla,Reta,Urbano,1,1,0,0,0,0,0,1
83486104,30/07/16,Sábado,06:40:00,RN,427,"100,1",CAICO,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Cruzamento,Urbano,2,0,1,0,1,0,1,2
83486150,27/07/16,Quarta,07:10:00,RN,110,48,MOSSORO,Outras,Colisão com objeto fixo,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Dupla,Cruzamento,Urbano,1,0,0,0,1,0,0,1
83486300,31/07/16,Domingo,20:30:00,RN,406,100,JOAO CAMARA,Outras,Colisão frontal,Com Vítimas Fatais,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,2,1,0,0,1,0,0,2
83486446,01/08/16,Segunda,14:00:00,RN,101,76,NATAL,Outras,Colisão lateral,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,0,1,1,0,2
83486458,01/08/16,Segunda,09:10:00,RN,101,105,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Sol,Dupla,Curva,Urbano,2,0,0,0,2,0,0,2
83486572,01/08/16,Segunda,18:45:00,RN,110,"49,2",MOSSORO,Falta de atenção,Colisão frontal,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,1,0,1,2
83486597,01/08/16,Segunda,14:00:00,RN,101,102,PARNAMIRIM,Desobediência à sinalização,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Dupla,Cruzamento,Urbano,2,0,1,0,1,0,1,2
83486598,30/07/16,Sábado,17:40:00,RN,427,"94,5",CAICO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Curva,Rural,2,0,0,1,1,0,1,2
83486599,29/07/16,Sexta,11:40:00,RN,405,"1,3",MOSSORO,Falta de atenção,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,0,1,1,1
83486630,02/08/16,Terça,07:20:00,RN,304,47,MOSSORO,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Urbano,3,0,2,0,1,0,2,2
83486639,02/08/16,Terça,07:30:00,RN,101,130,SAO JOSE DE MIPIBU,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Rural,2,0,0,1,0,1,1,1
83486670,02/08/16,Terça,07:16:00,RN,304,"282,8",MACAIBA,Outras,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Rural,2,1,0,0,1,0,0,2
83486789,02/08/16,Terça,15:00:00,RN,427,"64,4",JARDIM DO SERIDO,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Rural,3,0,1,0,2,0,1,3
83486806,02/08/16,Terça,18:15:00,RN,226,"0,8",NATAL,Outras,Colisão Transversal,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,1,0,1,2
83486890,03/08/16,Quarta,05:00:00,RN,226,"2,8",NATAL,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Amanhecer,Crescente,Ceu Claro,Simples,Reta,Urbano,1,0,1,0,0,0,1,1
83486922,30/07/16,Sábado,21:26:00,RN,304,"32,6",MOSSORO,Outras,Capotamento,Com Vítimas Feridas,Plena noite,Crescente,Ignorada,Dupla,Reta,Urbano,2,0,0,1,1,0,1,2
83487010,21/07/16,Quinta,17:30:00,RN,405,"85,4",APODI,Outras,Saída de Pista,Com Vítimas Fatais,Pleno dia,Decrescente,Sol,Simples,Reta,Rural,2,2,0,0,0,0,0,1
83487063,03/08/16,Quarta,17:55:00,RN,110,"36,7",MOSSORO,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Anoitecer,Crescente,Ceu Claro,Simples,Reta,Rural,1,0,1,0,0,0,1,1
